所在地,緯度,経度
神奈川県横浜市都筑区茅ケ崎東2-22,35.5435528,139.5790908
神奈川県横浜市都筑区北山田6-1,35.5651456,139.5872918
神奈川県横浜市青葉区鴨志田町506,35.5603031,139.5050946
神奈川県横浜市緑区長津田みなみ台6-15-1,35.5241036,139.5034052
神奈川県横浜市緑区長津田みなみ台1-26-1,35.5242785,139.4968256
神奈川県横浜市青葉区鴨志田町555,35.5614164,139.5040808
神奈川県横浜市青葉区美しが丘西2-8-1,35.5897118,139.5340894
神奈川県横浜市磯子区洋光台1-21,35.3869698,139.5982017
神奈川県横浜市都筑区牛久保3-16,35.5684647,139.5739956
神奈川県横浜市都筑区牛久保2-18,35.5631511,139.57718
神奈川県横浜市港南区芹が谷1-11,35.4151765,139.5768616
神奈川県横浜市保土ケ谷区仏向町1037-45,35.4539728,139.5785534
神奈川県横浜市都筑区中川中央1-40,35.5543509,139.5790112
神奈川県横浜市西区御所山町56-2,35.4542301,139.6233391
神奈川県横浜市金沢区富岡西4-16,35.3658881,139.6196293
神奈川県横浜市金沢区能見台2-8-6,35.3580106,139.6108991
神奈川県横浜市戸塚区品濃町507-4,35.4251817,139.5581277
神奈川県横浜市栄区鍛治ケ谷町452-5,35.3683799,139.5216362
神奈川県横浜市南区南太田1-7,35.4365794,139.6150882
神奈川県横浜市神奈川区六角橋6-1,35.49148,139.6210634
神奈川県横浜市青葉区あざみ野3-4-3,35.5699924,139.5389966
神奈川県横浜市瀬谷区下瀬谷3-39,35.4539818,139.4790193
神奈川県横浜市戸塚区柏尾町1432-26,35.411538,139.5533259
神奈川県横浜市緑区霧が丘5-9,35.5148627,139.5019141
神奈川県横浜市旭区中白根2-10,35.490443,139.5457412
神奈川県横浜市保土ケ谷区仏向町1283-9,35.453925,139.5757141
神奈川県横浜市青葉区大場町174-294,35.5621434,139.5325554
神奈川県横浜市南区大岡4-16,35.4113414,139.6023433
神奈川県横浜市栄区公田町931-201,35.3523916,139.5543349
神奈川県横浜市旭区若葉台4-1,35.5032255,139.4947585
神奈川県横浜市都筑区中川5-10,35.5567649,139.5727219
神奈川県横浜市港南区下永谷4-1,35.4069633,139.5582351
神奈川県横浜市西区久保町14,35.4513301,139.6094323
神奈川県横浜市緑区霧が丘2-6,35.5190081,139.5028527
神奈川県横浜市都筑区東山田1-26,35.5648989,139.5970071
神奈川県横浜市緑区鴨居7-3,35.4998945,139.5581555
神奈川県横浜市青葉区市ケ尾町1678-7,35.5575882,139.537439
神奈川県横浜市鶴見区東寺尾1-66-1,35.5031917,139.6496729
神奈川県横浜市緑区霧が丘4-15,35.5118149,139.5057307
神奈川県横浜市西区西平沼町5,35.4585574,139.6136543
神奈川県横浜市都筑区北山田3-7,35.5600951,139.5879288
神奈川県横浜市港南区野庭町598-1,35.3972621,139.5737949
神奈川県横浜市都筑区牛久保西4-12,35.5642925,139.5720054
神奈川県横浜市青葉区奈良2-14-1,35.5508942,139.488988
神奈川県横浜市保土ケ谷区境木本町54,35.4374606,139.5638861
神奈川県横浜市金沢区能見台6-19-2,35.3533189,139.6114238
神奈川県横浜市戸塚区平戸町582-11,35.4235502,139.5622528
神奈川県横浜市青葉区青葉台2-16-1,35.5452682,139.5143002
神奈川県横浜市港南区下永谷6-15,35.4119535,139.5545742
神奈川県横浜市神奈川区松見町1-27-20,35.4956069,139.6403773
神奈川県横浜市都筑区荏田南3-22,35.5459787,139.552903
神奈川県横浜市都筑区茅ケ崎南2-16-2,35.5370212,139.5806831
神奈川県横浜市青葉区美しが丘3-68-1,35.5870671,139.5452438
神奈川県横浜市青葉区荏子田2-24-8,35.5801495,139.5343636
神奈川県横浜市栄区亀井町22,35.3594377,139.5699357
神奈川県横浜市中区福富町西通2,35.4465441,139.6313623
神奈川県横浜市泉区岡津町1500-3,35.4259078,139.5204855
神奈川県横浜市港北区新横浜1-22-6,35.5036333,139.6115052
神奈川県横浜市泉区中田南1-21,35.4072901,139.5144782
神奈川県横浜市瀬谷区南台1-3-1,35.4637253,139.4885378
神奈川県横浜市金沢区能見台5-29-1,35.3522985,139.6203463
神奈川県横浜市神奈川区二ツ谷町6,35.4771249,139.6299675
神奈川県横浜市栄区尾月21,35.3598072,139.5726422
神奈川県横浜市磯子区杉田2-27,35.3822573,139.6084764
神奈川県横浜市港南区東芹が谷13,35.4138057,139.5784539
神奈川県横浜市金沢区釜利谷西4-5,35.3463392,139.59637
神奈川県横浜市戸塚区原宿1-38,35.3789636,139.5174208
神奈川県横浜市鶴見区朝日町2-100-7,35.5035959,139.695845
神奈川県横浜市栄区桂台西2-42,35.3559238,139.5603044
神奈川県横浜市緑区霧が丘4-21,35.5118149,139.5057307
神奈川県横浜市旭区中沢町2-34,35.4736522,139.5247382
神奈川県横浜市保土ケ谷区境木本町47,35.4375359,139.5660352
神奈川県横浜市栄区笠間3-25,35.3624166,139.532693
神奈川県横浜市青葉区もみの木台4-1,35.5722822,139.5248178
神奈川県横浜市緑区竹山2-7,35.4989241,139.5626922
神奈川県横浜市泉区岡津町2706,35.4307118,139.5243915
神奈川県横浜市戸塚区下倉田町1224-7,35.3834771,139.5420015
神奈川県横浜市港南区港南台7-28,35.3703304,139.5909548
神奈川県横浜市港南区港南台7-5,35.3746962,139.5876899
神奈川県横浜市磯子区杉田5-621-2,35.3827856,139.626083
神奈川県横浜市保土ケ谷区川島町792-1,35.4710589,139.5720127
神奈川県横浜市港南区下永谷1-1,35.4125938,139.5613391
神奈川県横浜市戸塚区原宿4-26,35.3776882,139.4992903
神奈川県横浜市港南区丸山台3-7,35.4016612,139.568264
神奈川県横浜市中区山吹町2-1,35.4401491,139.6316886
神奈川県横浜市泉区和泉中央南5-1,35.4162896,139.4855371
神奈川県横浜市青葉区桂台2-34,35.5507345,139.501278
神奈川県横浜市港南区港南台1-31,35.3798768,139.5853808
神奈川県横浜市緑区鴨居6-4,35.5021785,139.5599065
神奈川県横浜市都筑区勝田町282-10,35.5403926,139.5933562
神奈川県横浜市保土ケ谷区瀬戸ケ谷町207-14,35.4432976,139.5878492
神奈川県横浜市港南区港南台3-8,35.37706,139.5783742
神奈川県横浜市青葉区あざみ野南2-12-1,35.5635733,139.5515501
神奈川県横浜市瀬谷区相沢4-33-7,35.474398,139.4841063
神奈川県横浜市泉区緑園3-28,35.4408775,139.519091
神奈川県横浜市青葉区あざみ野南4-19-8,35.5627858,139.5439111
神奈川県横浜市青葉区あざみ野南3-12-20,35.5639662,139.5483537
神奈川県横浜市戸塚区前田町514-3,35.4264452,139.5488972
神奈川県横浜市栄区鍛冶ケ谷2-746-2,35.3690039,139.5617371
神奈川県横浜市港南区日野南6-10,35.3745475,139.5644433
神奈川県横浜市金沢区みず木町6,35.3387707,139.5888047
神奈川県横浜市港北区日吉本町6-36,35.5542176,139.6291109
神奈川県横浜市戸塚区原宿3-57,35.3818776,139.5040483
神奈川県横浜市戸塚区上倉田町884-13,35.3981509,139.5376069
神奈川県横浜市旭区今宿東町803,35.4855472,139.5347316
神奈川県横浜市神奈川区高島台5-2,35.471451,139.6246661
神奈川県横浜市緑区霧が丘1-4,35.5136091,139.5075994
神奈川県横浜市鶴見区鶴見中央2-10,35.5128361,139.6782564
神奈川県横浜市保土ケ谷区権太坂3-9,35.436608,139.5747917
神奈川県横浜市港北区大豆戸町316-7,35.5142405,139.6280769
神奈川県横浜市都筑区中川3-16,35.5619592,139.5637269
神奈川県横浜市青葉区美しが丘西2-28-1,35.5907445,139.5278529
神奈川県横浜市青葉区松風台10,35.5459096,139.5063669
神奈川県横浜市港南区港南台7-20,35.3722138,139.5892029
神奈川県横浜市緑区霧が丘6-12,35.5107375,139.5014299
神奈川県横浜市磯子区洋光台6-21,35.370208,139.5992371
神奈川県横浜市青葉区奈良町1566-369,35.5630961,139.479983
神奈川県横浜市磯子区滝頭2-31,35.4196626,139.6230552
神奈川県横浜市旭区さちが丘84-1,35.4585536,139.5239374
神奈川県横浜市鶴見区市場富士見町7,35.5164338,139.6887445
神奈川県横浜市青葉区美しが丘西3-34,35.5860015,139.5318179
神奈川県横浜市青葉区あかね台1-21-17,35.5433012,139.4885577
神奈川県横浜市青葉区鴨志田町817-4,35.5586277,139.5057846
神奈川県横浜市保土ケ谷区仏向町1036-2,35.4543168,139.5780195
神奈川県横浜市金沢区六浦3-41,35.3328163,139.6115831
神奈川県横浜市青葉区美しが丘西2-37-1,35.5902714,139.5324543
神奈川県横浜市泉区中田南4-7,35.4115499,139.5065259
神奈川県横浜市金沢区六浦南3-26,35.3172165,139.6099899
神奈川県横浜市旭区今宿町2706-5,35.4701941,139.5140668
神奈川県横浜市金沢区釜利谷東1-26,35.342222,139.6154866
神奈川県横浜市青葉区桜台8-1,35.5502587,139.5114562
神奈川県横浜市金沢区釜利谷西1-1,35.3465586,139.6071223
神奈川県横浜市金沢区富岡東6-30,35.3661337,139.6327744
神奈川県横浜市泉区和泉町3063,35.425629,139.4898296
神奈川県横浜市都筑区南山田2-33,35.5559574,139.590477
神奈川県横浜市南区八幡町78-5,35.4291979,139.6283974
神奈川県横浜市港南区港南台8-31,35.3679599,139.5931049
神奈川県横浜市緑区白山4-69,35.4988802,139.5538579
神奈川県横浜市青葉区桂台2-37-12,35.5535922,139.4991888
神奈川県横浜市港南区野庭町674,35.3889038,139.5657707
神奈川県横浜市瀬谷区相沢6-8,35.4788678,139.4866499
神奈川県横浜市泉区和泉町7411-2,35.4404079,139.4874082
神奈川県横浜市栄区笠間4-13,35.3626799,139.5390576
神奈川県横浜市金沢区西柴3-32,35.349543,139.6287125
神奈川県横浜市都筑区大棚町508,35.549465,139.588148
神奈川県横浜市保土ケ谷区岩井町444,35.4438255,139.600591
神奈川県横浜市緑区三保町2640-99,35.5077161,139.5259811
神奈川県横浜市泉区緑園6-23,35.4452265,139.5241814
神奈川県横浜市戸塚区名瀬町785,35.4324965,139.5446305
神奈川県横浜市瀬谷区中央13-11,35.4726751,139.4826798
神奈川県横浜市保土ケ谷区今井町412-11,35.4521653,139.5598102
神奈川県横浜市青葉区荏子田1-7-1,35.5794755,139.542638
神奈川県横浜市泉区和泉中央南1-4,35.4115993,139.4995288
神奈川県横浜市栄区庄戸5-12,35.348699,139.5864955
神奈川県横浜市泉区緑園2-11,35.4371148,139.5197273
神奈川県横浜市青葉区奈良5-15-1,35.5597087,139.4816066
神奈川県横浜市港南区港南台9-11,35.3737451,139.5683436
神奈川県横浜市中区本牧原16-1,35.4236149,139.6648627
神奈川県横浜市保土ケ谷区岩井町336,35.4438255,139.600591
神奈川県横浜市青葉区鴨志田町804,35.5580034,139.5089264
神奈川県横浜市港南区東永谷1-37,35.4075845,139.5822755
神奈川県横浜市青葉区荏田町435-5,35.5583469,139.5574894
神奈川県横浜市戸塚区品濃町880-1,35.4325695,139.553743
神奈川県横浜市緑区森の台8,35.5084621,139.5349205
神奈川県横浜市旭区都岡町66-1,35.4885093,139.5221541
神奈川県横浜市南区三春台103-1,35.4416095,139.6165222
神奈川県横浜市旭区上白根2-34,35.4939863,139.5406489
神奈川県横浜市青葉区荏田北1-9,35.5574442,139.5477305
神奈川県横浜市旭区中希望が丘202-18,35.4626733,139.5081262
神奈川県横浜市青葉区桂台2-19-1,35.5503849,139.5011577
神奈川県横浜市磯子区磯子7-14,35.4122729,139.6177172
神奈川県横浜市青葉区たちばな台2-10,35.5563091,139.51082
神奈川県横浜市緑区十日市場町857,35.5231245,139.5152735
神奈川県横浜市旭区白根2-31,35.481873,139.5531417
神奈川県横浜市保土ケ谷区仏向町845-25,35.4609263,139.5858637
神奈川県横浜市保土ケ谷区藤塚町17,35.4496215,139.5751897
神奈川県横浜市港北区綱島東3-9-31,35.5374665,139.6431369
神奈川県横浜市青葉区美しが丘3-42,35.5863148,139.5496403
神奈川県横浜市鶴見区元宮2-8,35.520097,139.6814066
神奈川県横浜市中区吉浜町2-19,35.4394449,139.6414142
神奈川県横浜市青葉区新石川1-15,35.5676885,139.5605761
神奈川県横浜市緑区霧が丘1-21,35.5124164,139.5003605
神奈川県横浜市泉区弥生台8,35.4265594,139.5063669
神奈川県横浜市戸塚区上倉田町1372-5,35.391027,139.5405494
神奈川県横浜市青葉区たちばな台1-12-7,35.556704,139.5146373
神奈川県横浜市港北区仲手原2-23,35.4962267,139.6319796
神奈川県横浜市港南区港南台9-21,35.370254,139.5750305
神奈川県横浜市瀬谷区南瀬谷1-79-2,35.4524718,139.4866499
神奈川県横浜市青葉区美しが丘西1-16-1,35.5899055,139.5407906
神奈川県横浜市中区扇町1-1-1,35.4417174,139.6387268
神奈川県横浜市港南区日野南5-43,35.3785611,139.5624534
神奈川県横浜市瀬谷区阿久和東4-16-5,35.4493765,139.5010568
神奈川県横浜市泉区弥生台53,35.4265594,139.5063669
神奈川県横浜市都筑区見花山20,35.5375602,139.5542558
神奈川県横浜市青葉区美しが丘西3-5-5,35.5860015,139.5318179
神奈川県横浜市栄区公田町774-7,35.3569932,139.5576446
神奈川県横浜市南区三春台36,35.4408337,139.6165328
神奈川県横浜市瀬谷区宮沢1-33,35.461926,139.4930095
神奈川県横浜市緑区長津田みなみ台5-28-2,35.5241591,139.4993698
神奈川県横浜市港南区港南台6-25,35.3673873,139.5850623
神奈川県横浜市西区北軽井沢7-2,35.4702563,139.6122303
神奈川県横浜市瀬谷区橋戸1-28-3,35.4640698,139.4841063
神奈川県横浜市港北区大豆戸町749-5,35.5155698,139.6215133
神奈川県横浜市港南区港南台8-17,35.365363,139.591114
神奈川県横浜市神奈川区神之木町13-1,35.4940564,139.6464039
神奈川県横浜市磯子区中原3-5,35.3882411,139.6117424
神奈川県横浜市保土ケ谷区狩場町292-129,35.4424123,139.5774263
神奈川県横浜市青葉区しらとり台21-5,35.5362462,139.5109322
神奈川県横浜市都筑区折本町1473-1,35.5253117,139.5908297
神奈川県横浜市南区南太田2-31,35.4337623,139.6080782
神奈川県横浜市青葉区美しが丘2-42,35.5812492,139.5598269
神奈川県横浜市神奈川区三ツ沢上町11-18,35.4784162,139.6035417
神奈川県横浜市青葉区柿の木台22,35.5518367,139.5267268
神奈川県横浜市港南区日限山3-30,35.3902779,139.5608616
神奈川県横浜市金沢区富岡西4-56,35.3656067,139.6144509
神奈川県横浜市鶴見区馬場3-11,35.5059259,139.6539775
神奈川県横浜市青葉区すみよし台32-9,35.5545303,139.4936455
神奈川県横浜市磯子区森3-2,35.3938611,139.6147297
神奈川県横浜市泉区下和泉1-8,35.3917076,139.4922145
神奈川県横浜市青葉区荏田町487-1,35.5583074,139.5598269
神奈川県横浜市旭区上白根町868-25,35.4977,139.532335
神奈川県横浜市青葉区奈良町2880-4,35.5609276,139.4722738
神奈川県横浜市瀬谷区瀬谷3-18-5,35.4669106,139.4871888
神奈川県横浜市金沢区堀口15,35.3582689,139.631103
神奈川県横浜市磯子区杉田5-9,35.3788371,139.620187
神奈川県横浜市緑区十日市場町1258-58,35.5221025,139.5166536
神奈川県横浜市保土ケ谷区神戸町2,35.4534607,139.5974053
神奈川県横浜市旭区鶴ケ峰2-20地先,35.475222,139.5470541
神奈川県横浜市保土ケ谷区境木本町65,35.4380084,139.5622146
神奈川県横浜市金沢区六浦南5-11,35.3191506,139.6072816
神奈川県横浜市青葉区荏子田2-17-8,35.5803309,139.5378972
神奈川県横浜市青葉区青葉台1-12-1,35.5451024,139.5175699
神奈川県横浜市神奈川区菅田町1605-6,35.4967729,139.5865752
神奈川県横浜市金沢区泥亀1-26,35.3343833,139.6233739
神奈川県横浜市南区蒔田町841-9,35.42728,139.6132562
神奈川県横浜市戸塚区上柏尾町335-5,35.4153811,139.5542804
神奈川県横浜市金沢区六浦3-27,35.3310899,139.6087154
神奈川県横浜市金沢区釜利谷南1-3,35.341594,139.611797
神奈川県横浜市戸塚区吉田町1903-5,35.4047986,139.5407284
